model,builder,input,output,valid,reason,metadata
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Abir82 Bollywood Recommendations\"",\n  \""description\"": \""This Endpoint allows to get a list of movies from 2000 to 2019 based on the genre selected by the user.\"",\n  \""prior_tool_calls\"": [\n    \""IMDb top 100 movies\"",\n    \""DAILY OVRLL 0822202141203\"",\n    \""MoviesDatabase\""\n  ]\n}\n### User Query\nI'm looking for some Bollywood movie recommendations. Fetch a list of comedy movies released in 2013. Additionally, provide me with the details of the top-ranked movie from IMDb's top 100 movies list.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=IMDb top 100 movies""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=DAILY OVRLL 0822202141203""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=MoviesDatabase""}]","Abir82 Bollywood Recommendations",True,"Model called expected tool 'Abir82 Bollywood Recommendations'","{""parsed_tool"": ""Abir82 Bollywood Recommendations"", ""parsed_by"": ""text"", ""raw_preview"": ""Abir82 Bollywood Recommendations""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""DAILY OVRLL 0822202130837\"",\n  \""description\"": \""Testing\"",\n  \""prior_tool_calls\"": [\n    \""Anime DB\"",\n    \""Abir82 Bollywood Recommendations\"",\n    \""DAILY OVRLL 0822202130418\"",\n    \""DAILY OVRLL 0822202140642\""\n  ]\n}\n### User Query\nI need to test the functionality of the DAILY OVRLL 0822202130837 API. Please check if the API is working by sending a GET request to the '/status/200' endpoint. Also, fetch information about an anime with the ID '1' using the Anime DB API.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Anime DB""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Abir82 Bollywood Recommendations""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=DAILY OVRLL 0822202130418""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=DAILY OVRLL 0822202140642""}]","DAILY OVRLL 0822202130837",True,"Model called expected tool 'DAILY OVRLL 0822202130837'","{""parsed_tool"": ""DAILY OVRLL 0822202130837"", ""parsed_by"": ""text"", ""raw_preview"": ""DAILY OVRLL 0822202130837""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""MoviesDatabase\"",\n  \""description\"": \"" \"",\n  \""prior_tool_calls\"": [\n    \""MoviesDatabase\"",\n    \""Advanced Movie Search\"",\n    \""DAILY OVRLL 0822202130418\"",\n    \""IMDB_API\""\n  ]\n}\n### User Query\nMy company is organizing a movie-themed event and we need information about a specific movie. Can you fetch the crew details for the movie with the Imdb Id 'tt987654'? Also, provide us with a random actor suggestion.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=MoviesDatabase""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Advanced Movie Search""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=DAILY OVRLL 0822202130418""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=IMDB_API""}]","MoviesDatabase",True,"Model called expected tool 'MoviesDatabase'","{""parsed_tool"": ""MoviesDatabase"", ""parsed_by"": ""text"", ""raw_preview"": ""MoviesDatabase""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Advanced Movie Search\"",\n  \""description\"": \""Get detailed response for a movie ID\"",\n  \""prior_tool_calls\"": [\n    \""Movie, TV, music search and download\"",\n    \""OTT details\"",\n    \""Anime DB\""\n  ]\n}\n### User Query\nI'm planning a movie night with my family, and I need a movie that is suitable for all ages. Can you provide me with the detailed response for the movie with the ID 399566? Additionally, fetch the monthly top 100 music torrents for some lively background music during the movie night.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Movie, TV, music search and download""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=OTT details""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Anime DB""}]","Advanced Movie Search",True,"Model called expected tool 'Advanced Movie Search'","{""parsed_tool"": ""Advanced Movie Search"", ""parsed_by"": ""text"", ""raw_preview"": ""Advanced Movie Search""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""IMDB_API\"",\n  \""description\"": \""<br /><br />\\n<b>Authentication:</b> not required\"",\n  \""prior_tool_calls\"": [\n    \""Streaming Availability\"",\n    \""DAILY OVRLL 0822202130334\"",\n    \""Anime DB\"",\n    \""OTT details\""\n  ]\n}\n### User Query\nI'm planning a family movie night and I need some suggestions for movies suitable for children. Can you recommend some family-friendly movies released in the last five years? Also, provide me with the streaming platforms where these movies are available in the US.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Streaming Availability""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=DAILY OVRLL 0822202130334""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Anime DB""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=OTT details""}]","IMDB_API",True,"Model called expected tool 'IMDB_API'","{""parsed_tool"": ""IMDB_API"", ""parsed_by"": ""text"", ""raw_preview"": ""IMDB_API""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Alt Bichinhos\"",\n  \""description\"": \""This endpoint will return back a pet image with **Brazilian Portuguese** alt text.\"",\n  \""prior_tool_calls\"": [\n    \""Alt Bichinhos\"",\n    \""Deep Image\""\n  ]\n}\n### User Query\nI'm planning a surprise party for my best friend's birthday and I want to create personalized pet images with alt text in different languages. Can you provide me with a pet image and its alt text in Portuguese, German, and Spanish? Additionally, I need the result URL of a deep image analysis for a specific job hash.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Alt Bichinhos""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Deep Image""}]","Alt Bichinhos",True,"Model called expected tool 'Alt Bichinhos'","{""parsed_tool"": ""Alt Bichinhos"", ""parsed_by"": ""text"", ""raw_preview"": ""Alt Bichinhos""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""\\ud83d\\udc4b Demo Project_v2\"",\n  \""description\"": \"" \"",\n  \""prior_tool_calls\"": [\n    \""\\ud83d\\udc4b Demo Project_v2\"",\n    \""Web Capture\"",\n    \""test-api_v2\"",\n    \""videogrammer\"",\n    \""JSON2Video\""\n  ]\n}\n### User Query\nPlease fetch my personal information associated with my account. Can you retrieve my details? Also, I would like to take a screenshot of a specific website, 'https://example.com', with a width of 1200 and height of 800 pixels.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=\ud83d\udc4b Demo Project_v2""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Web Capture""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=test-api_v2""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=videogrammer""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=JSON2Video""}]","👋 Demo Project_v2",False,"No tool name could be parsed from model output","{""parsed_tool"": null, ""parsed_by"": ""text"", ""raw_preview"": ""\ud83d\udc4b Demo Project_v2""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Access Instagram\"",\n  \""description\"": \""Instagram Endpoint\"",\n  \""prior_tool_calls\"": [\n    \""QrCodeGenerator\""\n  ]\n}\n### User Query\nI'm starting a new business and I want to create an Instagram account to promote my products. Can you suggest some popular Instagram profiles in the same industry for inspiration? Also, I need a QR code that links to my website for customers to easily access. Can you generate one for me?""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=QrCodeGenerator""}]","Access Instagram",True,"Model called expected tool 'Access Instagram'","{""parsed_tool"": ""Access Instagram"", ""parsed_by"": ""text"", ""raw_preview"": ""Access Instagram""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Video Downloader\"",\n  \""description\"": \""FreeVideoDownloader is a powerful video downloader tool designed for websites, allowing seamless integration of video downloading capabilities. It provides an easy-to-use API that enables website owners to offer their visitors the ability to download videos from various platforms without leaving the site. With FreeVideoDownloader, users can effortlessly save videos in different formats, enhancing their browsing experience and content accessibility.\"",\n  \""prior_tool_calls\"": [\n    \""Video Downloader\"",\n    \""Astro Gallery\"",\n    \""NSFW / Nude Detection\"",\n    \""Cars image background removal\""\n  ]\n}\n### User Query\nI'm planning a surprise birthday party for my best friend and I want to create a personalized video. Can you help me download videos from different platforms and provide me with random astro photos to include in the video? Also, please check for any NSFW content in the images.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Video Downloader""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Astro Gallery""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=NSFW / Nude Detection""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Cars image background removal""}]","Video Downloader",True,"Model called expected tool 'Video Downloader'","{""parsed_tool"": ""Video Downloader"", ""parsed_by"": ""text"", ""raw_preview"": ""Video Downloader""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""MikuAPI\"",\n  \""description\"": \"" \"",\n  \""prior_tool_calls\"": [\n    \""MikuAPI\"",\n    \""Video Downloader\"",\n    \""NSFW / Nude Detection\"",\n    \""Nexweave\"",\n    \""Astro Gallery\""\n  ]\n}\n### User Query\nI'm organizing a family reunion, and I want to create custom t-shirts for everyone. Can you provide me with a random image that I can use as the design for the t-shirts? Additionally, I need to download a video from YouTube to create a slideshow of family photos. Lastly, could you check if the image I selected contains any NSFW content to ensure it's appropriate for the t-shirts?""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=MikuAPI""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Video Downloader""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=NSFW / Nude Detection""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Nexweave""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Astro Gallery""}]","MikuAPI",True,"Model called expected tool 'MikuAPI'","{""parsed_tool"": ""MikuAPI"", ""parsed_by"": ""text"", ""raw_preview"": ""MikuAPI""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Instagram Media Downloader\"",\n  \""description\"": \""Retrieve valuable user information including username, name, alternate name, description, profile image, post count, and follower count.\"",\n  \""prior_tool_calls\"": [\n    \""Instagram Media Downloader\"",\n    \""Nexweave\"",\n    \""Video Thumbnail Extractor\"",\n    \""james\""\n  ]\n}\n### User Query\nI'm organizing a charity event for my company and I need to promote it on social media. Can you fetch the user information of our company's Instagram account 'my_company' using the Instagram Media Downloader API? I also want to include a personalized video message in the promotion. Provide me with a template from Nexweave and the details of the template that includes variables.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Instagram Media Downloader""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Nexweave""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Video Thumbnail Extractor""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=james""}]","{""tool"":""Instagram Media Downloader""}",True,"Model called expected tool 'Instagram Media Downloader'","{""parsed_tool"": ""Instagram Media Downloader"", ""parsed_by"": ""text"", ""raw_preview"": ""{\""tool\"":\""Instagram Media Downloader\""}""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Aspose.Imaging Cloud\"",\n  \""description\"": \"" \"",\n  \""prior_tool_calls\"": [\n    \""NSFW / Nude Detection\"",\n    \""videogrammer\""\n  ]\n}\n### User Query\nI am a photographer and I need to enhance the resolution and bit depth of my TIFF images. Is there an API that can help me modify the resolution and bit depth of TIFF images? Additionally, I would like to analyze the NSFW content in the images using an AI-based NSFW detection API.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=NSFW / Nude Detection""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=videogrammer""}]","Aspose.Imaging Cloud",False,"No tool name could be parsed from model output","{""parsed_tool"": null, ""parsed_by"": ""text"", ""raw_preview"": ""Aspose.Imaging Cloud""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Video Thumbnail Extractor\"",\n  \""description\"": \""Extractor thumbnail image from mp4 video\"",\n  \""prior_tool_calls\"": [\n    \""Cars image background removal\"",\n    \""test-api_v2\"",\n    \""Premium-Anime-Mobile-Wallpapers-Illustrations\"",\n    \""api.video\""\n  ]\n}\n### User Query\nI'm a teacher and I want to create an engaging video lesson for my students. Can you fetch me the video thumbnail from an educational anime series to use as a cover image for my lesson? Also, provide me with the list of available modes for background removal to make the lesson more visually appealing.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Cars image background removal""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=test-api_v2""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Premium-Anime-Mobile-Wallpapers-Illustrations""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=api.video""}]","Video Thumbnail Extractor",True,"Model called expected tool 'Video Thumbnail Extractor'","{""parsed_tool"": ""Video Thumbnail Extractor"", ""parsed_by"": ""text"", ""raw_preview"": ""Video Thumbnail Extractor""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Video Downloader\"",\n  \""description\"": \""FreeVideoDownloader is a powerful video downloader tool designed for websites, allowing seamless integration of video downloading capabilities. It provides an easy-to-use API that enables website owners to offer their visitors the ability to download videos from various platforms without leaving the site. With FreeVideoDownloader, users can effortlessly save videos in different formats, enhancing their browsing experience and content accessibility.\"",\n  \""prior_tool_calls\"": [\n    \""Web Capture\"",\n    \""Aspose.Imaging Cloud\"",\n    \""Alt Bichinhos\"",\n    \""MikuAPI\""\n  ]\n}\n### User Query\nMy company is launching a new product and we need to create a promotional video. Can you help us find videos related to our industry? Additionally, provide us with the ability to download these videos and generate PDF documents with video thumbnails and descriptions for reference during the video editing process.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Web Capture""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Aspose.Imaging Cloud""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Alt Bichinhos""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=MikuAPI""}]","Video Downloader",True,"Model called expected tool 'Video Downloader'","{""parsed_tool"": ""Video Downloader"", ""parsed_by"": ""text"", ""raw_preview"": ""Video Downloader""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Cars image background removal\"",\n  \""description\"": \""The service provides three options for background removal results:\\n* Mask of foreground.\\n* Image with foreground object.\\n* Image with foreground object with shadow.\"",\n  \""prior_tool_calls\"": [\n    \""free images API\"",\n    \""test-api_v2\""\n  ]\n}\n### User Query\nI'm an app developer and I'm looking to integrate image background removal functionality into my app. Can you give me the available modes for background removal and the current version of the Cars Image Background Removal API? Additionally, I need some copyright-free wallpapers from the Free Images API to use as sample images in my app's demo.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=free images API""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=test-api_v2""}]","Cars image background removal",True,"Model called expected tool 'Cars image background removal'","{""parsed_tool"": ""Cars image background removal"", ""parsed_by"": ""text"", ""raw_preview"": ""Cars image background removal""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Nexweave\"",\n  \""description\"": \""This API will return all the templates associated with the user's account, including Images & Video.\"",\n  \""prior_tool_calls\"": [\n    \""tes\"",\n    \""Flaticon\""\n  ]\n}\n### User Query\nI am planning a surprise party for my sister and I want to create personalized video invitations for all the guests. Can you provide me with the details of the templates available in my Nexweave account? Additionally, I would like to fetch the details of a specific order using the tes API.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=tes""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Flaticon""}]","Nexweave",True,"Model called expected tool 'Nexweave'","{""parsed_tool"": ""Nexweave"", ""parsed_by"": ""text"", ""raw_preview"": ""Nexweave""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Random anime img\"",\n  \""description\"": \""randomly selects around 5000 images\"",\n  \""prior_tool_calls\"": [\n    \""Image Service\"",\n    \""Video Builder\""\n  ]\n}\n### User Query\nI'm working on a personal project and I need to gather a large number of random anime images. Can you provide me with around 5000 random anime images from the Random anime img API? Additionally, I would like to create profile images for my project using the Image Service API.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Image Service""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Video Builder""}]","Random anime img",True,"Model called expected tool 'Random anime img'","{""parsed_tool"": ""Random anime img"", ""parsed_by"": ""text"", ""raw_preview"": ""Random anime img""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Instagram Media Downloader\"",\n  \""description\"": \""Retrieve valuable user information including username, name, alternate name, description, profile image, post count, and follower count.\"",\n  \""prior_tool_calls\"": [\n    \""Instagram Media Downloader\"",\n    \""Image\"",\n    \""test-api_v2\"",\n    \""Blurhash URL API\""\n  ]\n}\n### User Query\nI'm a graphic designer and I'm looking for inspiration for a new project. Can you recommend an Instagram user who posts creative and innovative designs? Additionally, provide me with the RGB values of unique color combinations to use in my designs.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Instagram Media Downloader""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Image""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=test-api_v2""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Blurhash URL API""}]","Instagram Media Downloader",True,"Model called expected tool 'Instagram Media Downloader'","{""parsed_tool"": ""Instagram Media Downloader"", ""parsed_by"": ""text"", ""raw_preview"": ""Instagram Media Downloader""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Any Anime\"",\n  \""description\"": \""Show only the image from the api on your browser .\"",\n  \""prior_tool_calls\"": [\n    \""Youtube Videos\"",\n    \""YouTube Mp3 Downloader\"",\n    \""MlemAPI\""\n  ]\n}\n### User Query\nI'm planning a family gathering and I want to create a slideshow of our favorite anime images. Can you fetch me a random anime image from the Any Anime API? Additionally, provide me with a high-quality MP4 file of an anime music video from the Youtube Videos API.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=Youtube Videos""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=YouTube Mp3 Downloader""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=MlemAPI""}]","Any Anime",True,"Model called expected tool 'Any Anime'","{""parsed_tool"": ""Any Anime"", ""parsed_by"": ""text"", ""raw_preview"": ""Any Anime""}"
chatopenai/gpt-4.1-mini-2025-04-14,system_plus_user_assistant_seed,"[{""role"": ""system"", ""content"": ""You are an LLM agent that must decide the next tool call given the user query and prior tool outputs.\nOnly choose from the provided tool names.\nReply with ONLY the tool name. You can use one of these formats:\n- Plain text: \""ToolName\""\n- Simple JSON: {\""tool\"":\""ToolName\""}\n\nDo NOT include parameters, arguments, or any other fields. Only the tool name is needed.""}, {""role"": ""user"", ""content"": ""### Tool Definition\n{\n  \""tool_name\"": \""Youtube Videos\"",\n  \""description\"": \""Returns a list of MP4 files with different qualities and other details.\"",\n  \""prior_tool_calls\"": [\n    \""NSFW / Nude Detection\"",\n    \""MlemAPI\"",\n    \""html5tomp4\""\n  ]\n}\n### User Query\nI'm planning a vacation and I want to make a travel video. Can you provide me with MP4 files of different qualities and sizes for my video? Also, I need to check if the images I captured during my trip contain any NSFW content. Please help me with that.""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=NSFW / Nude Detection""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=MlemAPI""}, {""role"": ""assistant"", ""content"": ""Memory Update: tool_called=html5tomp4""}]","Youtube Videos",True,"Model called expected tool 'Youtube Videos'","{""parsed_tool"": ""Youtube Videos"", ""parsed_by"": ""text"", ""raw_preview"": ""Youtube Videos""}"
