model,builder,input,output,valid,reason,metadata
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: Sarah Johnson, 28, sarah.j@email.com\nReturn JSON only.""}]","{
  ""name"": ""Sarah Johnson"",
  ""age"": 28,
  ""email"": ""sarah.j@email.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nInput: iPhone 15, $999\nReturn JSON only.""}]","{
  ""product_name"": ""iPhone 15"",
  ""price"": 999,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 68, ""original_length"": 68}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nInput: MacBook Pro, $1999\nReturn JSON only.""}]","{
  ""product_name"": ""MacBook Pro"",
  ""price"": 1999,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 71, ""original_length"": 71}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: Jessica Wilson, 31, jessica.w@mail.com\nReturn JSON only.""}]","{
  ""name"": ""Jessica Wilson"",
  ""age"": 31,
  ""email"": ""jessica.w@mail.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: David Miller, 52, david.m@business.org\nReturn JSON only.""}]","{
  ""name"": ""David Miller"",
  ""age"": 52,
  ""email"": ""david.m@business.org""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nInput: MacBook Pro, $1999\nReturn JSON only.""}]","{
  ""product_name"": ""MacBook Pro"",
  ""price"": 1999,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 71, ""original_length"": 71}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nInput: AirPods Pro, $249\nReturn JSON only.""}]","{
  ""product_name"": ""AirPods Pro"",
  ""price"": 249,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 70, ""original_length"": 70}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Normalize a log entry.\nInput: 2024-08-05 INFO User logged in\nReturn JSON only.""}]","{
  ""timestamp"": ""2024-08-05"",
  ""level"": ""INFO"",
  ""message"": ""User logged in""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 81, ""original_length"": 81}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: John Smith, 35, johnsmith123@gmail.com\nReturn JSON only.""}]","{
  ""name"": ""John Smith"",
  ""age"": 35,
  ""email"": ""johnsmith123@gmail.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: Sarah Johnson, 28, sarah.j@email.com\nReturn JSON only.""}]","{
  ""name"": ""Sarah Johnson"",
  ""age"": 28,
  ""email"": ""sarah.j@email.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nInput: Sony Headphones, $299\nReturn JSON only.""}]","{
  ""product_name"": ""Sony Headphones"",
  ""price"": 299,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: Emily Davis, 22, emily.d@university.edu\nReturn JSON only.""}]","{
  ""name"": ""Emily Davis"",
  ""age"": 22,
  ""email"": ""emily.d@university.edu""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 77, ""original_length"": 77}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Normalize a log entry.\nInput: 2024-02-01 ERROR Disk full\nReturn JSON only.""}]","{
  ""timestamp"": ""2024-02-01"",
  ""level"": ""ERROR"",
  ""message"": ""Disk full""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 77, ""original_length"": 77}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nInput: iPad Air, $599\nReturn JSON only.""}]","{
  ""product_name"": ""iPad Air"",
  ""price"": 599,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 67, ""original_length"": 67}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: Lisa Anderson, 29, lisa.a@email.net\nReturn JSON only.""}]","{
  ""name"": ""Lisa Anderson"",
  ""age"": 29,
  ""email"": ""lisa.a@email.net""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 73, ""original_length"": 73}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: Mark Lee, 41, mark@work.io\nReturn JSON only.""}]","{
  ""name"": ""Mark Lee"",
  ""age"": 41,
  ""email"": ""mark@work.io""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 64, ""original_length"": 64}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Normalize a log entry.\nInput: 2024-07-20 WARNING CPU usage at 90%\nReturn JSON only.""}]","{
  ""timestamp"": ""2024-07-20"",
  ""level"": ""WARNING"",
  ""message"": ""CPU usage at 90%""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 86, ""original_length"": 86}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Normalize a log entry.\nInput: 2024-02-01 ERROR Disk full\nReturn JSON only.""}]","{
  ""timestamp"": ""2024-02-01"",
  ""level"": ""ERROR"",
  ""message"": ""Disk full""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 77, ""original_length"": 77}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nInput: Sony Headphones, $299\nReturn JSON only.""}]","{
  ""product_name"": ""Sony Headphones"",
  ""price"": 299,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Normalize a log entry.\nInput: 2024-02-01 ERROR Disk full\nReturn JSON only.""}]","{
  ""timestamp"": ""2024-02-01"",
  ""level"": ""ERROR"",
  ""message"": ""Disk full""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 77, ""original_length"": 77}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Normalize a log entry.\nInput: 2024-07-20 WARNING CPU usage at 90%\nReturn JSON only.""}]","{
  ""timestamp"": ""2024-07-20"",
  ""level"": ""WARNING"",
  ""message"": ""CPU usage at 90%""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 86, ""original_length"": 86}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nInput: iPad Air, $599\nReturn JSON only.""}]","{
  ""product_name"": ""iPad Air"",
  ""price"": 599,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 67, ""original_length"": 67}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: Amanda White, 26, amanda.w@email.com\nReturn JSON only.""}]","{
  ""name"": ""Amanda White"",
  ""age"": 26,
  ""email"": ""amanda.w@email.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: Jessica Wilson, 31, jessica.w@mail.com\nReturn JSON only.""}]","{
  ""name"": ""Jessica Wilson"",
  ""age"": 31,
  ""email"": ""jessica.w@mail.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Normalize a log entry.\nInput: 2024-04-22 ERROR Connection timeout\nReturn JSON only.""}]","{
  ""timestamp"": ""2024-04-22"",
  ""level"": ""ERROR"",
  ""message"": ""Connection timeout""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 86, ""original_length"": 86}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Normalize a log entry.\nInput: 2024-10-30 DEBUG Cache cleared\nReturn JSON only.""}]","{
  ""timestamp"": ""2024-10-30"",
  ""level"": ""DEBUG"",
  ""message"": ""Cache cleared""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 81, ""original_length"": 81}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Normalize a log entry.\nInput: 2024-06-12 ERROR Database connection failed\nReturn JSON only.""}]","{
  ""timestamp"": ""2024-06-12"",
  ""level"": ""ERROR"",
  ""message"": ""Database connection failed""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 94, ""original_length"": 94}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nInput: iPad Air, $599\nReturn JSON only.""}]","{
  ""product_name"": ""iPad Air"",
  ""price"": 599,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 67, ""original_length"": 67}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Normalize a log entry.\nInput: 2024-04-22 ERROR Connection timeout\nReturn JSON only.""}]","{
  ""timestamp"": ""2024-04-22"",
  ""level"": ""ERROR"",
  ""message"": ""Connection timeout""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 86, ""original_length"": 86}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: Michael Brown, 45, mike.brown@company.com\nReturn JSON only.""}]","{
  ""name"": ""Michael Brown"",
  ""age"": 45,
  ""email"": ""mike.brown@company.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 79, ""original_length"": 79}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nInput: Sony Headphones, $299\nReturn JSON only.""}]","{
  ""product_name"": ""Sony Headphones"",
  ""price"": 299,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Normalize a log entry.\nInput: 2024-02-01 ERROR Disk full\nReturn JSON only.""}]","{
  ""timestamp"": ""2024-02-01"",
  ""level"": ""ERROR"",
  ""message"": ""Disk full""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 77, ""original_length"": 77}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: Jessica Wilson, 31, jessica.w@mail.com\nReturn JSON only.""}]","{
  ""name"": ""Jessica Wilson"",
  ""age"": 31,
  ""email"": ""jessica.w@mail.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Normalize a log entry.\nInput: 2024-04-22 ERROR Connection timeout\nReturn JSON only.""}]","{
  ""timestamp"": ""2024-04-22"",
  ""level"": ""ERROR"",
  ""message"": ""Connection timeout""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 86, ""original_length"": 86}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: John Smith, 35, johnsmith123@gmail.com\nReturn JSON only.""}]","{
  ""name"": ""John Smith"",
  ""age"": 35,
  ""email"": ""johnsmith123@gmail.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Extract a user profile from the text.\nInput: Emily Davis, 22, emily.d@university.edu\nReturn JSON only.""}]","{
  ""name"": ""Emily Davis"",
  ""age"": 22,
  ""email"": ""emily.d@university.edu""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 77, ""original_length"": 77}"
qwen-turbo,adherence_system_plus_user,"[{""role"": ""system"", ""content"": ""You only output JSON. Schema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}""}, {""role"": ""user"", ""content"": ""Normalize a log entry.\nInput: 2024-03-15 WARNING Memory usage high\nReturn JSON only.""}]","{
  ""timestamp"": ""2024-03-15"",
  ""level"": ""WARNING"",
  ""message"": ""Memory usage high""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 87, ""original_length"": 87}"
